ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM
9,36,333727,7397170,00090002,0,28.636364,2,1,22092017,1,1,1,4,1,000900021,0,28.636364,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,20.0,,,,1000.0,1,00090002101,0,34.997227,1,1,30,1,1,4,1,1,1000.0,,,,,,7.0,36.0,332912.0,7396501.0,2.0,2.0,11.0,4.0,1.0,,,,,,,,,,4.0,57.521304,5.0,4,7.0,36.0,-46.636695995441684,-23.532882083864624,9.0,36.0,-46.62864088043521,-23.526925422959224,,,,,,,,,,,,,2.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,10.0,2.0,10.0,15.0,4.0,,,,1.0,1.0,3.0,2191
9,36,333146,7397113,00091300,1,20.3125,1300,1,23042018,1,1,1,2,1,000913001,1,20.3125,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,26.0,,,,4100.0,1,00091300101,1,17.806462,1,1,29,1,1,4,1,1,2300.0,,,,,,5.0,36.0,332763.0,7395381.0,2.0,2.0,5.0,4.0,1.0,,,,,,,,,,1.0,29.26663,6.0,2,9.0,36.0,-46.634336327731,-23.527380431772055,5.0,36.0,-46.6382803196659,-23.542979163264896,,,,,,,,,,,,,8.0,2.0,2.0,2.0,15.0,,,,8.0,15.0,2.0,8.0,30.0,2.0,15.0,15.0,4.0,,,,1.0,1.0,3.0,2446
9,36,333146,7397113,00091300,0,20.3125,1300,1,23042018,1,1,1,2,1,000913001,0,20.3125,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,26.0,,,,4100.0,1,00091300101,0,17.806462,1,1,29,1,1,4,1,1,2300.0,,,,,,5.0,36.0,332763.0,7395381.0,2.0,2.0,5.0,4.0,1.0,,,,,,,,,,2.0,29.26663,6.0,2,5.0,36.0,-46.6382803196659,-23.542979163264896,9.0,36.0,-46.634336327731,-23.527380431772055,,,,,,,,,,,,,2.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,2.0,18.0,20.0,2.0,20.0,15.0,4.0,,,,1.0,1.0,3.0,2447
10,36,334590,7397273,00100015,0,8.705882,15,1,25042018,1,1,1,3,1,001000151,0,8.705882,1,3,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,2006.0,,,2452.84,3,00100015101,0,9.393305,1,1,30,1,1,1,1,3,,,,,,,151.0,36.0,337629.0,7406633.0,2.0,1.0,5.0,6.0,1.0,,,,,,,,,,3.0,15.438798,2.0,4,10.0,36.0,-46.62017905411877,-23.52608363967532,12.0,36.0,-46.61515644803611,-23.53019944676369,,,,,,,,,,,,,8.0,4.0,2.0,1.0,15.0,,,,17.0,0.0,1.0,17.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,4.0,2490
10,36,334590,7397273,00100015,0,8.705882,15,1,25042018,1,1,1,3,1,001000151,0,8.705882,1,3,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,2006.0,,,2452.84,3,00100015101,0,9.393305,1,1,30,1,1,1,1,3,,,,,,,151.0,36.0,337629.0,7406633.0,2.0,1.0,5.0,6.0,1.0,,,,,,,,,,4.0,15.438798,2.0,4,12.0,36.0,-46.61515644803611,-23.53019944676369,10.0,36.0,-46.62017905411877,-23.52608363967532,,,,,,,,,,,,,4.0,8.0,1.0,2.0,15.0,,,,17.0,20.0,1.0,17.0,30.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,2491
10,36,334590,7397273,00100015,0,8.705882,15,1,25042018,1,1,1,3,1,001000151,0,8.705882,1,3,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,2006.0,,,2452.84,3,00100015103,1,5.680406,3,3,10,2,3,1,8,2,0.0,12.0,36.0,335108.0,7396823.0,1.0,,,,,,,,,,,,,,,,,,,1.0,9.336294,2.0,2,10.0,36.0,-46.62017905411877,-23.52608363967532,12.0,36.0,-46.61515644803611,-23.53019944676369,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,12.0,30.0,1.0,12.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2496
10,36,334590,7397273,00100015,0,8.705882,15,1,25042018,1,1,1,3,1,001000151,0,8.705882,1,3,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,2006.0,,,2452.84,3,00100015103,0,5.680406,3,3,10,2,3,1,8,2,0.0,12.0,36.0,335108.0,7396823.0,1.0,,,,,,,,,,,,,,,,,,,2.0,9.336294,2.0,2,12.0,36.0,-46.61515644803611,-23.53019944676369,10.0,36.0,-46.62017905411877,-23.52608363967532,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,17.0,20.0,1.0,17.0,30.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,2497
10,36,334590,7397273,00100016,0,8.705882,16,1,10042018,1,1,1,3,1,001000161,0,8.705882,1,3,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,26.0,,,,2884.19,3,00100016102,0,9.393305,2,2,46,1,1,5,1,3,,,,,,,10.0,36.0,334626.0,7397282.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,3.0,15.438798,2.0,4,10.0,36.0,-46.62017905411877,-23.52608363967532,10.0,36.0,-46.61982555130767,-23.526006047692327,,,,,,,,,,,,,8.0,2.0,2.0,2.0,15.0,,,,8.0,52.0,1.0,8.0,55.0,1.0,3.0,15.0,4.0,,,,1.0,2.0,3.0,2503
10,36,334590,7397273,00100016,0,8.705882,16,1,10042018,1,1,1,3,1,001000161,0,8.705882,1,3,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,26.0,,,,2884.19,3,00100016102,0,9.393305,2,2,46,1,1,5,1,3,,,,,,,10.0,36.0,334626.0,7397282.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,4.0,15.438798,2.0,4,10.0,36.0,-46.61982555130767,-23.526006047692327,10.0,36.0,-46.62017905411877,-23.52608363967532,,,,,,,,,,,,,2.0,8.0,2.0,2.0,15.0,,,,18.0,2.0,1.0,18.0,5.0,1.0,3.0,15.0,4.0,,,,1.0,2.0,3.0,2504
10,36,334658,7397477,00100018,1,16.75,18,1,11042018,1,1,1,3,1,001000181,1,16.75,1,3,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,21.0,,,,2201.73,3,00100018101,1,18.636563,1,1,35,1,1,3,1,3,,,,,,,10.0,36.0,334585.0,7397310.0,2.0,2.0,5.0,10.0,1.0,,,,,,,,,,1.0,30.630981,3.0,4,10.0,36.0,-46.619490662733256,-23.524248642373458,10.0,36.0,-46.62022392294146,-23.525749054940807,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,7.0,0.0,1.0,7.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,7.0,2507
10,36,334658,7397477,00100018,0,16.75,18,1,11042018,1,1,1,3,1,001000181,0,16.75,1,3,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,21.0,,,,2201.73,3,00100018101,0,18.636563,1,1,35,1,1,3,1,3,,,,,,,10.0,36.0,334585.0,7397310.0,2.0,2.0,5.0,10.0,1.0,,,,,,,,,,2.0,30.630981,3.0,4,10.0,36.0,-46.62022392294146,-23.525749054940807,10.0,36.0,-46.619490662733256,-23.524248642373458,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,12.0,0.0,1.0,12.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,2508
10,36,334658,7397477,00100018,0,16.75,18,1,11042018,1,1,1,3,1,001000181,0,16.75,1,3,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,21.0,,,,2201.73,3,00100018101,0,18.636563,1,1,35,1,1,3,1,3,,,,,,,10.0,36.0,334585.0,7397310.0,2.0,2.0,5.0,10.0,1.0,,,,,,,,,,3.0,30.630981,3.0,4,10.0,36.0,-46.619490662733256,-23.524248642373458,10.0,36.0,-46.62022392294146,-23.525749054940807,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,7.0,2509
10,36,334658,7397477,00100018,0,16.75,18,1,11042018,1,1,1,3,1,001000181,0,16.75,1,3,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,21.0,,,,2201.73,3,00100018101,0,18.636563,1,1,35,1,1,3,1,3,,,,,,,10.0,36.0,334585.0,7397310.0,2.0,2.0,5.0,10.0,1.0,,,,,,,,,,4.0,30.630981,3.0,4,10.0,36.0,-46.62022392294146,-23.525749054940807,10.0,36.0,-46.619490662733256,-23.524248642373458,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,17.0,30.0,1.0,17.0,35.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,2510
10,36,334658,7397477,00100019,0,16.75,19,1,27042018,1,1,1,4,1,001000191,0,16.75,1,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6.0,14.0,,,,1508.69,3,00100019104,1,8.876462,4,3,17,1,1,3,6,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.589317,5.0,2,10.0,36.0,-46.619490662733256,-23.524248642373458,12.0,36.0,-46.61515644803611,-23.53019944676369,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,18.0,50.0,1.0,19.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,2517
10,36,334658,7397477,00100019,0,16.75,19,1,27042018,1,1,1,4,1,001000191,0,16.75,1,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6.0,14.0,,,,1508.69,3,00100019104,0,8.876462,4,3,17,1,1,3,6,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.589317,5.0,2,12.0,36.0,-46.61515644803611,-23.53019944676369,10.0,36.0,-46.619490662733256,-23.524248642373458,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,22.0,45.0,1.0,23.0,0.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2518
10,36,335010,7397822,00100595,0,7.4,595,1,12082018,1,1,1,5,1,001005951,0,7.4,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100595103,1,4.523441,3,3,9,1,3,1,8,3,,39.0,36.0,336519.0,7397096.0,1.0,,,,,,,,,,,,,,,,,,,1.0,7.43471,6.0,2,10.0,36.0,-46.61600592342953,-23.521169438484133,39.0,36.0,-46.60130973958768,-23.527877298362156,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,6.0,40.0,3.0,7.0,0.0,3.0,20.0,15.0,4.0,,,,2.0,2.0,8.0,2730
10,36,335010,7397822,00100595,0,7.4,595,1,12082018,1,1,1,5,1,001005951,0,7.4,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100595103,0,4.523441,3,3,9,1,3,1,8,3,,39.0,36.0,336519.0,7397096.0,1.0,,,,,,,,,,,,,,,,,,,2.0,7.43471,6.0,2,39.0,36.0,-46.60130973958768,-23.527877298362156,10.0,36.0,-46.61600592342953,-23.521169438484133,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,12.0,0.0,3.0,12.0,20.0,3.0,20.0,15.0,4.0,,,,2.0,2.0,8.0,2731
10,36,335071,7397765,00100612,0,7.4,612,1,11082018,1,1,1,3,1,001006121,0,7.4,1,3,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,30.0,2008.0,,,3579.58,3,00100612103,1,7.48011,3,3,32,1,1,3,1,3,,,,,,,14.0,36.0,335863.0,7395889.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,1.0,12.294279,6.0,2,10.0,36.0,-46.61541492075225,-23.521690296215045,14.0,36.0,-46.60786581961817,-23.538709191048106,,,,,,,,,,,,,8.0,2.0,2.0,2.0,15.0,,,,8.0,45.0,1.0,9.0,0.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2801
10,36,335071,7397765,00100612,0,7.4,612,1,11082018,1,1,1,3,1,001006121,0,7.4,1,3,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,30.0,2008.0,,,3579.58,3,00100612103,0,7.48011,3,3,32,1,1,3,1,3,,,,,,,14.0,36.0,335863.0,7395889.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,2.0,12.294279,6.0,2,14.0,36.0,-46.60786581961817,-23.538709191048106,10.0,36.0,-46.61541492075225,-23.521690296215045,,,,,,,,,,,,,2.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2802
10,36,335020,7397786,00100621,1,7.4,621,1,04082018,1,1,1,4,1,001006211,1,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,1,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,1.0,12.294279,6.0,7,10.0,36.0,-46.61591197656838,-23.521495501899196,10.0,36.0,-46.61901657114306,-23.523919457160734,,,,,,,,,,,,,8.0,4.0,2.0,1.0,15.0,,,,6.0,40.0,3.0,6.0,50.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2814
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,2.0,12.294279,6.0,7,10.0,36.0,-46.61901657114306,-23.523919457160734,10.0,36.0,-46.62321170231149,-23.525022595137738,,,,,,,,,,,,,4.0,4.0,1.0,1.0,15.0,,,,6.0,50.0,1.0,7.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2815
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,3.0,12.294279,6.0,7,10.0,36.0,-46.62321170231149,-23.525022595137738,10.0,36.0,-46.61591197656838,-23.521495501899196,,,,,,,,,,,,,4.0,8.0,1.0,2.0,15.0,,,,7.0,5.0,1.0,7.0,15.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,2816
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,4.0,12.294279,6.0,7,10.0,36.0,-46.61591197656838,-23.521495501899196,10.0,36.0,-46.61901657114306,-23.523919457160734,,,,,,,,,,,,,8.0,4.0,2.0,1.0,15.0,,,,12.0,50.0,1.0,13.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2817
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,5.0,12.294279,6.0,7,10.0,36.0,-46.61901657114306,-23.523919457160734,10.0,36.0,-46.61591197656838,-23.521495501899196,,,,,,,,,,,,,4.0,8.0,1.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2818
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,6.0,12.294279,6.0,7,10.0,36.0,-46.61591197656838,-23.521495501899196,10.0,36.0,-46.61986962292764,-23.523206224484056,,,,,,,,,,,,,8.0,4.0,2.0,1.0,15.0,,,,17.0,50.0,1.0,18.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2819
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621101,0,7.48011,1,1,38,1,1,2,2,3,,,,,,,10.0,36.0,335020.0,7397786.0,3.0,1.0,11.0,4.0,4.0,,,,,,,,,,7.0,12.294279,6.0,7,10.0,36.0,-46.61986962292764,-23.523206224484056,10.0,36.0,-46.61591197656838,-23.521495501899196,,,,,,,,,,,,,4.0,8.0,1.0,2.0,15.0,,,,18.0,5.0,2.0,18.0,20.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,2820
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621103,1,4.523441,3,3,9,2,3,1,8,2,0.0,10.0,36.0,334279.0,7397387.0,1.0,,,,,,,,,,,,,,,,,,,1.0,7.43471,6.0,4,10.0,36.0,-46.61591197656838,-23.521495501899196,10.0,36.0,-46.61901657114306,-23.523919457160734,,,,,,,,,,,,,8.0,4.0,2.0,1.0,15.0,,,,6.0,40.0,1.0,6.0,50.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2822
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621103,0,4.523441,3,3,9,2,3,1,8,2,0.0,10.0,36.0,334279.0,7397387.0,1.0,,,,,,,,,,,,,,,,,,,2.0,7.43471,6.0,4,10.0,36.0,-46.61901657114306,-23.523919457160734,10.0,36.0,-46.62321170231149,-23.525022595137738,,,,,,,,,,,,,4.0,4.0,1.0,2.0,15.0,,,,6.0,50.0,1.0,7.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2823
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621103,0,4.523441,3,3,9,2,3,1,8,2,0.0,10.0,36.0,334279.0,7397387.0,1.0,,,,,,,,,,,,,,,,,,,4.0,7.43471,6.0,4,10.0,36.0,-46.61986962292764,-23.523206224484056,10.0,36.0,-46.61591197656838,-23.521495501899196,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,18.0,5.0,7.0,18.0,20.0,7.0,15.0,15.0,4.0,,,,1.0,2.0,8.0,2825
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621104,1,4.523441,4,3,5,2,2,1,8,2,0.0,10.0,36.0,334706.0,7397514.0,1.0,,,,,,,,,,,,,,,,,,,1.0,7.43471,6.0,2,10.0,36.0,-46.61591197656838,-23.521495501899196,10.0,36.0,-46.61901657114306,-23.523919457160734,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,6.0,40.0,1.0,6.0,50.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,8.0,2826
10,36,335020,7397786,00100621,0,7.4,621,1,04082018,1,1,1,4,1,001006211,0,7.4,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,5.0,19.0,,,,1976.34,3,00100621104,0,4.523441,4,3,5,2,2,1,8,2,0.0,10.0,36.0,334706.0,7397514.0,1.0,,,,,,,,,,,,,,,,,,,2.0,7.43471,6.0,2,10.0,36.0,-46.61901657114306,-23.523919457160734,10.0,36.0,-46.61591197656838,-23.521495501899196,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,8.0,2827
11,36,336001,7397283,00110903,0,22.727273,903,1,14102017,1,1,1,4,1,001109031,0,22.727273,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,5.0,18.0,,,,3000.0,1,00110903101,0,16.746444,1,1,38,1,1,4,1,1,1500.0,,,,,,17.0,36.0,334448.0,7395314.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,3.0,27.524389,2.0,8,11.0,36.0,-46.6063615481163,-23.526136576281854,17.0,36.0,-46.621786370545735,-23.543757042124433,,,,,,,,,,,,,8.0,2.0,2.0,2.0,15.0,,,,7.0,30.0,1.0,7.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,3.0,3093
11,36,336001,7397283,00110903,0,22.727273,903,1,14102017,1,1,1,4,1,001109031,0,22.727273,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,5.0,18.0,,,,3000.0,1,00110903101,0,16.746444,1,1,38,1,1,4,1,1,1500.0,,,,,,17.0,36.0,334448.0,7395314.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,4.0,27.524389,2.0,8,17.0,36.0,-46.621786370545735,-23.543757042124433,12.0,36.0,-46.61515644803611,-23.53019944676369,,,,,,,,,,,,,2.0,4.0,2.0,1.0,15.0,,,,12.0,10.0,1.0,12.0,25.0,1.0,15.0,15.0,4.0,,,,7.0,1.0,4.0,3094
11,36,336001,7397283,00110903,0,22.727273,903,1,14102017,1,1,1,4,1,001109031,0,22.727273,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,5.0,18.0,,,,3000.0,1,00110903101,0,16.746444,1,1,38,1,1,4,1,1,1500.0,,,,,,17.0,36.0,334448.0,7395314.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,5.0,27.524389,2.0,8,12.0,36.0,-46.61515644803611,-23.53019944676369,11.0,36.0,-46.60782411578042,-23.528026853754334,,,,,,,,,,,,,4.0,4.0,1.0,1.0,15.0,,,,12.0,30.0,1.0,12.0,45.0,1.0,15.0,15.0,4.0,,,,7.0,1.0,4.0,3095
11,36,336001,7397283,00110903,0,22.727273,903,1,14102017,1,1,1,4,1,001109031,0,22.727273,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,5.0,18.0,,,,3000.0,1,00110903101,0,16.746444,1,1,38,1,1,4,1,1,1500.0,,,,,,17.0,36.0,334448.0,7395314.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,6.0,27.524389,2.0,8,11.0,36.0,-46.60782411578042,-23.528026853754334,17.0,36.0,-46.621786370545735,-23.543757042124433,,,,,,,,,,,,,4.0,2.0,1.0,2.0,15.0,,,,13.0,5.0,1.0,13.0,20.0,1.0,15.0,15.0,4.0,,,,7.0,1.0,3.0,3096
